Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
24.03.2018,Samstag,0,,0,,0,,,0,0,0,-2.45,78.475,30036.5,2.2,1,1,0,3.6,4.9,-0.4,-10.4,0,0,0,0,0,0,8.3,1.9,0,37,42.8,10,89.8
25.03.2018,Sonntag,0,,0,,0,,Sommerzeitbeginn,1,1,1,-1.675,72.2,30008,2.375,1,1,0,9.2,2,2.2,-10.5,0,0,0,0,0,0,11.7,1.6,0,34,42.8,12,88.8
26.03.2018,Montag,0,,0,,0,,,0,0,0,-0.925,66.05,30017.75,3.875,1.475,1,0,9,3.5,2.9,-9.3,0,0,0,0,0.05,0,22,0,0,5,42.8,33,80.8
27.03.2018,Dienstag,0,,0,,0,,,0,0,0,-1.65,65.675,30037.5,2.6,3.475,1,0,5.6,5.2,0.1,-6.4,0.21,0.7,0,0,0.27,0.4,10.7,2.8,0,13,42.8,18,73.8
28.03.2018,Mittwoch,0,,0,,0,,,0,0,0,2.175,68.825,29028.25,1.75,7.5,1,0,3.4,2.4,0.7,-6.8,3.15,6.1,0,0,0.77,0.9,8,0,0,12,42.8,19,73.8
29.03.2018,Donnerstag,0,,0,,0,,,0,0,0,0.4,74.65,30027.5,4.1,13.275,1,0,7.5,2.2,4.2,-4.2,1.97,3.5,0,0,1.05,1.7,12.9,0,0,29,42.8,15,86.8
30.03.2018,Freitag,0,,0,,0,,Karfreitag,1,1,1,1.225,75.875,30025,3.225,17.225,1,0,19.2,3.6,1.9,-4.7,6.63,10.6,0,0,2.09,2.9,19.4,1.5,0,23,42.8,8,73.8
31.03.2018,Samstag,0,,0,,0,,,0,0,0,-1.1,99.675,24725.75,6.475,13.7,1,0,0,5.1,2.7,-3.8,16.39,16.3,0,0,2.07,1.7,23.7,0,0,45,42.8,12,99.8
01.04.2018,Sonntag,0,,0,,0,,Ostersonntag,1,1,1,-2.275,80.4,21086.25,4.425,1,1,0,10.8,6.1,-0.5,-4.5,6.5,6.9,0,0,0.11,0,22.4,1.6,0,32,30.5,21,83.5
02.04.2018,Montag,0,,0,,0,,Ostermontag,0,0,0,0.225,65.7,29982.75,3,1,1,0,8.8,4.7,-0.2,-8.3,0.25,0,0,0,0,0,13.4,2.3,0,12,30.5,11,53.5
03.04.2018,Dienstag,0,,0,,0,,,0,0,0,3.925,62.825,30039,2.55,1,1,0,10.4,3.7,5.5,-8.5,0.03,0,0,0,0,0,27.2,0.6,0,17,30.5,23,70.5
04.04.2018,Mittwoch,0,,0,,0,,,0,0,0,4.7,52.45,25432.5,3.35,5.325,1,0,11,7,3.6,0.4,0,0,0,0,0.52,0.4,24.7,0.6,0,26,30.5,27,83.5
05.04.2018,Donnerstag,0,,0,,0,,Näfelser Fahrt,0,0,0,3.075,53.05,30031,3.375,1,1,0,8.6,5.4,3.8,1.1,3.32,1.3,0,0,0,0,15.6,1.6,0,15,30.5,20,65.5
06.04.2018,Freitag,0,,0,,0,,,0,0,0,2.8,34,30031.75,2.15,1,1,0,3.1,3.8,3.1,-4.1,0,0,0,0,0,0,8.7,5.3,0,20,30.5,22,72.5
07.04.2018,Samstag,0,,0,,0,,,0,0,0,6.4,33.1,30019.5,1.675,1,1,0,3.8,2.3,8.4,-4.7,0,0,0,0,0,0,10.9,2.6,0,14,30.5,14,58.5
08.04.2018,Sonntag,0,,1,Fruehlingsferien,0,,,0,0,0,7.175,39.15,30021.25,2.05,1,1,0,10.7,2.7,9.2,0.6,0,0,0,0,0,0,17.1,2.2,0,9,30.5,13,52.5
09.04.2018,Montag,0,,1,Fruehlingsferien,0,,,0,0,0,5.875,31.025,30014.75,2.1,1,1,0,10.7,4.8,6.6,1.4,0,0,0,0,0.01,0,17.1,0.3,0,10,30.5,17,57.5
10.04.2018,Dienstag,0,,1,Fruehlingsferien,0,,,0,0,0,4.925,26.35,30026.25,2.85,1.55,1,0,10.6,3.4,7.7,1.7,0.77,0,0,0,0.5,0.2,17.1,1.9,0,8,30.5,20,58.5
11.04.2018,Mittwoch,0,,1,Fruehlingsferien,0,,,0,0,0,3.325,22.275,30033.5,1.925,1,1,0,7.4,4.9,4.5,-1.2,2.36,0,0,0,0,0,14.2,1.7,0,10,30.5,20,60.5
12.04.2018,Donnerstag,0,,1,Fruehlingsferien,0,,,0,0,0,2.675,26.55,30026.5,3.05,8.95,1,0,7.4,4,5.2,-2.3,1.14,0.9,1,0,2.15,1.9,16.5,0,0,9,30.5,24,63.5
13.04.2018,Freitag,0,,1,Fruehlingsferien,0,,,0,0,0,3.325,33.5,30012.5,2.425,1,1,0,8.8,4.5,4.6,0.4,20.99,17.5,0,0,0,0,13.9,1.9,0,11,30.5,15,56.5
14.04.2018,Samstag,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,4.625,20.475,30020.5,1.4,1,1,0,4.1,3.7,2.8,-0.3,1.36,0.6,0,0,0,0,7.3,7.4,0,7,30.5,7,44.5
15.04.2018,Sonntag,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,7.55,16.5,30000.75,2.275,6.225,1,0,4.6,2.2,9.5,-2.2,0,0,0,0,0.27,0,8.5,0,0,3,30.5,13,46.5
16.04.2018,Montag,0,,1,Fruehlingsferien,1,Fruehlingsferien,Sechseläuten *,1,0,0,4.725,15.375,29857.25,2.275,9.05,1,0,0,2.1,10.2,2,0.96,0,0,0,0.39,0,13.4,0.5,0,6,30.5,35,71.5
17.04.2018,Dienstag,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,7,9.575,30020.25,1.825,1,1,0,7.5,3.4,4.8,1.8,3.06,0,0,0,0,0,12.4,2.2,0,5,30.5,22,57.5
18.04.2018,Mittwoch,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,8.25,8.4,30014,1.775,1,1,0,3.3,2.8,10.3,0.7,0,0,0,0,0,0,7.7,2.6,0,3,30.5,13,46.5
19.04.2018,Donnerstag,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,10.925,6.575,30009.75,1.575,1,1,0,2.1,1.9,13.9,1.6,0,0,0,0,0,0,5.7,2.7,0,7,30.5,19,56.5
20.04.2018,Freitag,0,,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,10.925,4.75,30016,1.6,1,1,0,2.4,1.9,15.4,3.9,0,0,0,0,0,0,5.3,0,0,0,30.5,11,41.5
21.04.2018,Samstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,11.625,2.4,29985.5,1.8,1,1,0,2.8,1.8,15.9,4.6,0,0,0,0,0,0,6.7,2.8,0,0,30.5,2,32.5
22.04.2018,Sonntag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,11.65,0.65,29995.75,1.75,1,1,0,2.1,1.8,17.6,5.4,0,0,0,0,0,0,5.3,0,0,0,30.5,3,33.5
23.04.2018,Montag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,9.925,1,30009.75,3.225,3.125,24.5,0,9.1,1.8,17.4,5.6,0,0,0,0,0.02,0,12.7,0.9,0,7,30.5,17,54.5
24.04.2018,Dienstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,9.425,0.1,30012.75,2.45,5.3,10.225,0,6,3.5,16.7,4.6,0.69,0,0,0,0.48,0,11.8,1.7,0,11,30.5,22,63.5
25.04.2018,Mittwoch,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,11.1,0.3,30009.5,1.625,1,1,0,4.1,2.3,15.3,3.5,0,0,0,0,0,0,5.6,0,0,10,30.5,18,58.5
26.04.2018,Donnerstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,5.7,0.075,30029.25,5.1,1,1,0,9.3,2.8,15.8,5.1,0,0,0,0,0,0,25.3,0,0,11,30.5,17,58.5
27.04.2018,Freitag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,8.3,0,30028.5,2.525,1,1,0,11.8,5.4,7.2,2.1,0,0,0,0,0,0,22.3,3,0,12,30.5,10,52.5
28.04.2018,Samstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,10.075,0,23194,2.675,1,1,0,8.3,5,13.9,1.5,0,0,0,0,0,0,13.8,1.7,0,0,30.5,4,34.5
29.04.2018,Sonntag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,11.4,0,30026,3.425,1,1,0,14.2,4.2,15.1,3.8,0.31,0,0,0,0.04,0,26,0,0,0,30.5,5,35.5
30.04.2018,Montag,1,Fruehlingsferien,0,,0,,,0,0,0,7.6,0.85,30032,4.15,2.75,1,0,22.8,8.1,14.2,5.4,2.06,0,0,0,0.78,0,31.5,2.2,0,12,30.5,9,51.5
01.05.2018,Dienstag,1,Fruehlingsferien,0,,0,,Tag der Arbeit,1,0,0,5.325,2.05,28434.25,2.525,1,1,0,5.7,6.1,9.5,2.1,5.95,0,0,0,0.03,0,10.8,1.3,0,11,22,21,54
02.05.2018,Mittwoch,1,Fruehlingsferien,0,,0,,,0,0,0,5.275,0,27615.75,2.525,4.525,1,0,4.8,3.1,10,1.7,0,0,0,0,0.29,0,9.1,0,0,13,22,13,48
03.05.2018,Donnerstag,1,Fruehlingsferien,0,,0,,,0,0,0,6.775,0,30028.25,3.725,2.6,1,0,8.8,2.2,9.3,1.7,0.8,0,0,0,0.18,0,22.2,0,0,7,22,20,49
04.05.2018,Freitag,1,Fruehlingsferien,0,,0,,,0,0,0,9.275,0,30026.25,3.3,1,10.375,0,5.5,5.7,9.7,4,0.81,0,0,0,0,0,10.2,0,0,5,22,18,45
05.05.2018,Samstag,1,Fruehlingsferien,0,,0,,,0,0,0,11.2,0.4,30031.5,2.575,1,1,0,3.1,3.3,14.3,4.3,0.45,0,0,0,0,0,7.2,0,0,0,22,0,22
06.05.2018,Sonntag,1,Fruehlingsferien,0,,0,,,0,0,0,12.35,0.15,30028.75,3.7,1,32.575,0,7.6,2.6,16.9,6.1,0,0,0,0,0,0,12.1,0,0,0,22,10,32
07.05.2018,Montag,0,,0,,0,,,0,0,0,10.8,0,30030.5,2.225,5.9,53.85,0,3.9,3,18,5.4,0,0,0,0,5.33,0,6,2.3,0,12,22,12,46
08.05.2018,Dienstag,0,,0,,0,,,0,0,0,11.125,0,30028.25,3.2,1,35.325,0,4.5,1.8,16,5.9,17.53,0,0,0,0,0,5.1,1.3,0,6,22,15,43
09.05.2018,Mittwoch,0,,0,,0,,,0,0,0,9.225,0,30028.25,2.95,1,31.45,0,3.7,2.8,17.2,4.9,0.16,0,0,0,0,0,10,1.9,0,6,22,10,38
10.05.2018,Donnerstag,0,,0,,0,,Auffahrt,1,1,1,7.575,0,30025.25,3.225,1.475,1,0,9.4,2.7,13.7,5.2,0.09,0,0,0,0.25,0,15.1,0,0,6,22,14,42
11.05.2018,Freitag,0,,0,,0,,,0,0,0,8.425,0,30025.5,2.725,1,20.25,0,5.3,4.7,11.8,3,0.91,0,0,0,0,0,9.8,0.9,0,19,22,8,49
12.05.2018,Samstag,0,,0,,0,,,0,0,0,11.175,0,30014.25,2.2,1,10.625,0,4.7,1.8,15.3,2.6,0.4,0,0,0,0,0,9.2,3.2,0,25,22,6,53
13.05.2018,Sonntag,0,,0,,0,,Muttertag,1,1,1,11.1,0,30025.25,1.675,1,6.6,0,5.5,3,16.5,4.5,0,0,0,0,0,0,8.5,0,0,0,22,3,25
14.05.2018,Montag,0,,0,,0,,,0,0,0,6.425,0,23275,2.2,20.8,1,0,2.6,2.7,14.8,5.4,0.08,0,0,0,1.87,0,6.3,0,0,5,22,22,49
15.05.2018,Dienstag,0,,0,,0,,,0,0,0,3.825,0,19376.75,4.375,19.05,1,0,12.3,2.2,10.3,1.9,12.22,0,1,0,2.1,0,24.7,0,0,5,22,29,56
16.05.2018,Mittwoch,0,,0,,0,,,0,0,0,4.9,0,30032.5,2.7,6.45,1,0,5.5,6.1,9.4,1.4,7.39,0,0,0,0.28,0,11.7,0,0,6,22,13,41
17.05.2018,Donnerstag,0,,0,,0,,,0,0,0,5.35,0,30030.5,3.8,6.075,1,0,7.4,3.8,8.8,1.4,1.36,0,0,0,0.37,0,13.4,0.7,0,6,22,17,45
18.05.2018,Freitag,0,,0,,0,,,0,0,0,8.6,0,30030,3.325,1.45,24.5,0,7.5,4.3,10.6,1.6,0.32,0,0,0,0.01,0,11.3,1.5,0,9,22,33,64
19.05.2018,Samstag,0,,0,,0,,,0,0,0,7.825,0,25960,2.3,7.875,12.225,0,4.9,2.7,14.4,2.3,4.88,0,0,0,0.43,0,6.4,1.3,0,22,22,10,54
20.05.2018,Sonntag,0,,0,,0,,Pfingstsonntag,1,1,1,7.075,0,27903.75,1.85,11.625,1,0,3.2,2.1,12.6,3.7,2.62,0,0,0,0.79,0,6.5,0.6,0,10,22,5,37
21.05.2018,Montag,0,,0,,0,,Pfingstmontag,1,1,1,10.25,0,30031,1.8,1,9.875,0,6,1.9,10.4,4.4,5.43,0,0,0,0,0,9.6,1.3,0,16,22,11,49
22.05.2018,Dienstag,0,,0,,0,,,0,0,0,11.125,0,30037.75,2.275,1,1,0,2.6,2.3,15.1,4.1,0.05,0,0,0,0,0,6.8,0,0,12,22,16,50
23.05.2018,Mittwoch,0,,0,,0,,,0,0,0,11.3,0,30033.25,2.675,1,34.3,0,4.9,1.7,15.2,5,0,0,0,0,0,0,8.1,1,0,12,22,33,67
24.05.2018,Donnerstag,0,,0,,0,,,0,0,0,11.2,0,30013.5,2.9,1.75,24.7,0,5.7,2.1,15.5,6.3,0.07,0,0,0,0.03,0,8.9,1.8,0,9,22,17,48
25.05.2018,Freitag,0,,0,,0,,,0,0,0,12.7,0,30011.75,3.475,1,10.125,0,9.6,2.2,15.5,6.7,0.04,0,0,0,0,0,11.6,0,0,14,22,23,59
26.05.2018,Samstag,0,,0,,0,,,0,0,0,15.025,0,30031.75,3,1,34.1,0,4.3,3.2,18.3,6.5,0,0,0,0,0,0,6.8,3,0,0,22,4,26
27.05.2018,Sonntag,0,,0,,0,,,0,0,0,14.2,0,30011.25,2.625,9.95,48,0,4.5,2.7,21.2,7.7,3.88,0,0,0,0.03,0,8.6,0,0,0,22,10,32
28.05.2018,Montag,0,,0,,0,,,0,0,0,13.175,0,30031,2.575,1,24.5,0,6.3,2,19.8,9.3,7.44,0,0,0,0,0,11.5,1.2,0,19,22,26,67
29.05.2018,Dienstag,0,,0,,0,,,0,0,0,14.45,0,30026.75,1.8,1,2.5,0,5.9,3.5,18.7,8.5,0,0,0,0,0,0,9.2,0,0,14,22,14,50
30.05.2018,Mittwoch,0,,0,,0,,,0,0,0,13.075,0,30026.25,2.325,2.525,24.5,0,10,3.2,19,8.7,1.24,0,0,0,5.07,0,11.3,0,0,17,22,20,59
31.05.2018,Donnerstag,0,,0,,0,,Fronleichnam,0,0,1,14,0,30026.5,2.025,1,10.4,0,5,3.2,21.2,7.5,12.35,0,0,0,0,0,10.4,2.9,0,25,22,34,81
01.06.2018,Freitag,0,,0,,0,,,0,0,0,12.075,0,30030.5,4.6,1,17.975,0,11.7,3,19.1,8.4,0,0,0,0,0,0,18.8,1.7,0,22,26.2,14,62.2
02.06.2018,Samstag,0,,0,,0,,,0,0,0,13.225,0,30038.25,3.425,6.85,46.525,0,6.9,4.4,17.3,7.1,0,0,0,0,0.14,0,11.6,1.5,0,0,26.2,5,31.2
03.06.2018,Sonntag,0,,0,,0,,,0,0,0,13.85,0,30014.75,1.75,1,30.45,0,3,2.4,17.8,7.6,2.58,0,0,0,0,0,5.4,1.8,0,0,26.2,3,29.2
04.06.2018,Montag,0,,0,,0,,,0,0,0,14.075,0,30034.75,3.225,1,31.525,0,5.7,1.8,20.4,7.3,1.53,0,0,0,0,0,8.8,3,0,26,26.2,19,71.2
05.06.2018,Dienstag,0,,0,,0,,,0,0,0,13.025,0,30033.5,2.825,1,39.65,0,4.6,2.2,19.7,9.9,2.67,0,0,0,0.19,0,12.3,0,0,10,26.2,23,59.2
06.06.2018,Mittwoch,0,,0,,0,,,0,0,0,14.5,0,30034.25,2.075,1,4.2,0,4.6,2.5,19.5,7.3,1.36,0,0,0,0,0,5.6,1.2,0,14,26.2,15,55.2
07.06.2018,Donnerstag,0,,0,,0,,,0,0,0,14.1,0,30030.5,2.875,1,4.725,0,3,2.1,19.1,9.1,0.03,0,0,0,0,0,5.8,1.4,0,11,26.2,22,59.2
08.06.2018,Freitag,0,,0,,0,,,0,0,0,12.775,0,30010,2.25,1,7.85,0,6.6,1.6,18.9,10,0,0,0,0,0,0,12,1.3,0,25,26.2,18,69.2
09.06.2018,Samstag,0,,0,,0,,,0,0,0,13.725,0,30034.5,2.725,1,3.85,0,6.8,2.8,17.8,9.4,0.84,0,0,0,0,0,10.9,4.5,0,0,26.2,23,49.2
10.06.2018,Sonntag,0,,0,,0,,,0,0,0,15.25,0,30013.5,3.775,4.125,5.4,0,7.7,2.9,20.6,6.7,2.02,0,0,0,0.31,0,12.9,5,0,0,26.2,11,37.2
11.06.2018,Montag,0,,0,,0,,,0,0,0,15.4,0,30036.5,2.15,3.55,22.875,0,10,3.1,20.1,9.6,0,0,0,0,0.05,0,12.4,1.5,0,23,26.2,29,78.2
12.06.2018,Dienstag,0,,0,,0,,,0,0,0,12.825,0,27100,2.525,48.25,24.5,0,10.3,3.5,20.9,11.8,1.43,0,0,0,3.55,0,15.3,1.5,0,9,26.2,15,50.2
13.06.2018,Mittwoch,0,,0,,0,,,0,0,0,8.55,0,14424.5,5.075,19.625,1,0,13.9,4.2,17.3,7.9,9.49,0,0,0,1.82,0,27.2,0,0,0,26.2,20,46.2
14.06.2018,Donnerstag,0,,0,,0,,,0,0,0,8.9,0,30029.25,4.3,1,1,0,12.9,6.9,10.5,4,9.42,0,0,0,0,0,24,4.4,0,22,26.2,25,73.2
15.06.2018,Freitag,0,,0,,0,,,0,0,0,10.675,0,30033.75,4.375,1,1,0,12.2,6.1,15.3,2.8,0,0,0,0,0,0,21.6,2.4,0,30,26.2,15,71.2
16.06.2018,Samstag,0,,0,,0,,,0,0,0,12.55,0,30015.25,4.575,1,1,0,12.1,5,16.3,4.5,0,0,0,0,0,0,18.4,2.2,0,35,26.2,11,72.2
17.06.2018,Sonntag,0,,0,,0,,,0,0,0,12.575,0,30024.25,4.325,1,1,0,11.1,5.2,18.4,5.7,0,0,0,0,0,0,20.7,2.7,0,4,26.2,9,39.2
18.06.2018,Montag,0,,0,,0,,,0,0,0,12.525,0,27678.75,5.175,1.775,1,0,10.4,5.5,16.7,7.2,0.68,0,0,0,0.03,0,26,0,0,31,26.2,18,75.2
19.06.2018,Dienstag,0,,0,,0,,,0,0,0,14,0,30034.25,3.925,1,1,0,11.2,6,16.9,7.7,0,0,0,0,0,0,21.6,3.8,0,20,26.2,21,67.2
20.06.2018,Mittwoch,0,,0,,0,,,0,0,0,16.45,0,30027.75,3.925,1,48,0,5.8,5.2,19.9,7.9,0,0,0,0,0,0,8.2,1,0,15,26.2,15,56.2
21.06.2018,Donnerstag,0,,0,,0,,"Sommeranfang, Sommersonnenwende",1,1,1,17.225,0,26422.25,4.15,1,28.85,0,9.9,3,23.2,9.4,0,0,0,0,0,0,17.3,0.8,0,20,26.2,21,67.2
22.06.2018,Freitag,0,,0,,0,,,0,0,0,9.525,0,30022.75,6.525,1,1,0,12.9,4.7,20.5,7.8,3.4,0,0,0,0.04,0,36.4,5.1,0,18,26.2,8,52.2
23.06.2018,Samstag,0,,0,,0,,,0,0,0,8.275,0,30029.5,4.875,1,1,0,13.2,8.6,13.5,2.6,0.21,0,0,0,0,0,23,0,0,36,26.2,11,73.2
24.06.2018,Sonntag,0,,0,,0,,,0,0,0,9.55,0,30025.25,3.125,2.35,1,0,8.8,5.9,14.9,1.6,0,0,0,0,0.01,0,17,1.4,0,9,26.2,30,65.2
25.06.2018,Montag,0,,0,,0,,,0,0,0,9.45,0,30028.75,5.7,1.5,1,0,12,4.5,15.4,4.2,0.86,0,0,0,0.05,0,27,1.2,0,31,26.2,24,81.2
26.06.2018,Dienstag,0,,0,,0,,,0,0,0,11,0,30032,4.8,1,1,0,11.5,6.4,14.3,4.9,0.13,0,0,0,0,0,21.4,1.6,0,26,26.2,17,69.2
27.06.2018,Mittwoch,0,,0,,0,,,0,0,0,11.85,0,30013.75,5.825,1,1,0,0,5.7,17.5,4.1,0,0,0,0,0,0,24.7,0,0,18,26.2,15,59.2
28.06.2018,Donnerstag,0,,0,,0,,,0,0,0,9.9,0,30027.5,4.375,1,1,0,11,5.8,16.7,6.5,0,0,0,0,0,0,19.7,2.2,0,20,26.2,11,57.2
29.06.2018,Freitag,0,,0,,0,,Peter und Paul,0,0,1,12.475,0,30030,3.75,1,5.6,0,6.3,4.8,14.2,5.1,0.9,0,0,0,0,0,13.6,1.3,0,38,26.2,15,79.2
30.06.2018,Samstag,0,,0,,1,Sommerferien,,0,0,0,16.4,0,30016,4.625,1,15.875,0,10.8,3.7,19.8,5.5,0.35,0,0,0,0,0,15.9,1.8,0,48,26.2,7,81.2
01.07.2018,Sonntag,0,,0,,1,Sommerferien,,0,0,0,17.275,0,30009.75,4.2,1,32.975,0,7.4,4.3,22.1,10.5,0,0,0,0,0,0,15.6,3,0,11,40.4,4,55.4
02.07.2018,Montag,0,,0,,1,Sommerferien,,0,0,0,18.85,0,30029.75,4.075,1,48,0,9.2,3.3,23,11.4,0,0,0,0,0,0,13.6,2.6,0,41,40.4,26,107.4
03.07.2018,Dienstag,0,,0,,1,Sommerferien,,0,0,0,14.2,0,30009.75,2.75,9.7,28.775,0,7.7,3.1,23.3,12.7,0,0,0,0,1.98,0,12.2,2,0,35,40.4,18,93.4
04.07.2018,Mittwoch,0,,0,,1,Sommerferien,,0,0,0,14.725,0,30032.75,3.3,2.225,48,0,5.4,3.2,19.9,11.2,4.38,0,0,0,0.02,0,10.9,1.9,0,34,40.4,14,88.4
05.07.2018,Donnerstag,0,,0,,1,Sommerferien,,0,0,0,12.475,0,27000.75,2.85,14.825,13.3,0,6.2,2.8,20.2,9.5,0.02,0,0,0,0.5,0,12.8,0.8,0,29,40.4,25,94.4
06.07.2018,Freitag,0,,0,,1,Sommerferien,,0,0,0,11.175,0,26651,4,1,1,0,9.2,4,17.1,8.9,15.93,0,0,0,0.03,0,21.7,0,0,36,40.4,15,91.4
07.07.2018,Samstag,0,,0,,1,Sommerferien,,0,0,0,12.6,0,30014.5,3.675,1,1,0,11.7,4.9,14.6,7.6,1.51,0,0,0,0,0,20.7,0,0,38,40.4,13,91.4
08.07.2018,Sonntag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,13.975,0,30024,3.725,1,1,0,11,5.7,18.4,7.2,0,0,0,0,0,0,20.4,2.4,0,17,40.4,11,68.4
09.07.2018,Montag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,14.775,0,30041.5,3.9,1,1,0,11.1,5.4,20.5,6.8,0,0,0,0,0,0,18.6,1.6,0,66,40.4,25,131.4
10.07.2018,Dienstag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,13.05,0,29994,4.575,1,1,0,9.1,4.9,20.7,8.3,0,0,0,0,0,0,17.3,0.7,0,34,40.4,26,100.4
11.07.2018,Mittwoch,0,,1,Sommerferien,1,Sommerferien,,0,0,0,11.4,0,30026.75,5.325,1,1,0,11.6,4.9,16.8,7.7,0.02,0,0,0,0,0,26.9,0.9,0,43,40.4,21,104.4
12.07.2018,Donnerstag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,12.025,0,30028.5,4.55,1,1,0,9.1,6.1,15.5,7.5,0,0,0,0,0,0,15.7,1.5,0,48,40.4,16,104.4
13.07.2018,Freitag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,13.875,0,29999.25,2.825,1,1,0,8.8,3.8,18.9,5.8,0,0,0,0,0,0,15.4,4.7,0,50,40.4,26,116.4
14.07.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.55,0,30010,2.15,8.95,39.825,0,4.4,3.1,20.2,8.5,0.02,0,0,0,0.2,0,8.1,0,0,77,40.4,15,132.4
15.07.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.875,0,30021.75,1.8,1,24.5,0,10.9,1.9,20.5,11.7,3.34,0,0,0,0,0,12.6,3,0,20,40.4,12,72.4
16.07.2018,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.575,0,30034,3.25,1,13.525,0,9.9,2.4,20.6,8.7,7.82,0,0,0,0,0,14.7,2.4,0,79,40.4,25,144.4
17.07.2018,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.35,0,30036.75,3.55,1,1,0,9.1,3.8,20.1,8,0,0,0,0,0,0,24,0,0,68,40.4,18,126.4
18.07.2018,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.225,0,29987.5,3.025,1,1,0,9.8,5.5,17.8,7,0.41,0,0,0,0,0,14.5,2.4,0,48,40.4,18,106.4
19.07.2018,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.6,0,30016,2.75,3.1,1,0,7.1,3.2,21.2,7.7,0,0,0,0,0.02,0,10.7,2,0,65,40.4,42,147.4
20.07.2018,Freitag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,14.85,0,29425.25,2.575,28.975,26.25,0,7.6,2.5,21,10.6,0.36,0,0,0,2.26,0,12,1,0,53,40.4,33,126.4
21.07.2018,Samstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,10.9,0,28229.25,2.725,15.275,1,0,7.6,2.3,20.8,10,22.07,0,0,0,3.87,0,11.9,0,0,88,40.4,11,139.4
22.07.2018,Sonntag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,12.325,0,30026.5,3.625,1,1,0,9.2,3,16.2,8.6,9.55,0,0,0,0,0,22.1,0,0,32,40.4,10,82.4
23.07.2018,Montag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,13.25,0,30030.75,4.15,1,1,0,8.2,6.2,16,7.3,0,0,0,0,0.07,0,24.5,0.9,0,119,40.4,31,190.4
24.07.2018,Dienstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,15.95,0,30030.5,3.65,1,1,0,7.9,4.8,16.6,9.6,0.57,0,0,0,0,0,11,0,0,123,40.4,26,189.4
25.07.2018,Mittwoch,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,16.925,0,30011,3.8,1,35.775,0,10.2,3.7,21.4,8.9,0,0,0,0,0,0,21.4,3.2,0,125,40.4,34,199.4
26.07.2018,Donnerstag,1,Sommerferien,1,Sommerferien,1,Sommerferien,,0,0,0,17.05,0,30027,4.4,1,30.6,0,8.5,4.3,21.2,10.8,0,0,0,0,0,0,15.2,2,0,102,40.4,20,162.4
